name,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19
SG2958,42688.9,42782.3,42882.8,42951.6,43054.4,43205.4,43798.1,44421.7,44549.1,44556.5,44564,44656.8,44737.7,44821.5,44897,45090.6,45090.6,45319,45319,45359.5,45444.8,45654,45684.3,45749.1,45816.6,45926.1,46028.2,46028.2,46120,46251.1,46383.4,46494.8,46583.8,46625.9,46635.5,46687.2,46810.5,46909.4,47060.4,47181.7,47284.3,47316.1,47385.1,47512.8,47878.1,49029.4,49082.1,49334.8,49334.8,49596,49596,49599.2,49599.2,49639.9,49819.3,49906.4,49906.9,50090.2,50163.3,50273,50273,50273,50273,50313.2,50432.8,50546.4,50659.3,50772.8,50842,50847.6,50897.9,51013.1
SG4236,40237,40255,40255,40255,40255,40294.8,40338.3,40381.2,40432.7,40432.7,40432.7,40468.8,40507.3,40547.7,40582.5,40776.3,40776.3,40776.3,40776.3,40801.2,40801.2,40801.2,40992.6,41029.2,41069.6,41111.9,41150.4,41150.4,41150.4,41195.8,41217.5,41241.8,41281.5,41281.5,41281.5,41281.5,41281.5,41319.4,41356.1,41392.7,41434.4,41434.4,41434.4,41468.6,41504.6,41758.1,41793.5,41830.2,41830.2,41830.2,41864.4,41899.8,41936.4,41971.9,42038.4,42038.4,42038.4,42071.9,42104.8,42142.7,42181.3,42217.3,42217.3,42217.3,42249,42286.9,42322.3,42357.7,42393.2,42393.2,42393.2,42393.2
SG2915,71369,71369,71369,71369,71380,71469,71577.2,71670.2,71711.4,71711.4,71731,71789.2,71853.1,71929.2,72000.1,72047.9,72047.9,72059.2,72140.1,72195.7,72226.9,72330.2,72388.1,72443.9,72509.2,72574.9,72628.8,72637,72637,72647.4,72704.9,72708.1,72708.1,72708.1,72708.1,72723.5,72784.2,72822,72869.7,72945.2,72993.9,72993.9,73004.3,73097.7,73175.5,73479.1,73479.1,73479.1,73581.2,73634.5,73683.4,73720.8,73757.8,73796,73815.4,73815.4,73865.1,73918.9,73928.9,73934.4,73938,74033.1,74033.1,74094.7,74147.5,74147.5,74147.5,74147.5,74147.5,74147.5,74147.5,74156.3
SG4338,11508.9,11508.9,11508.9,11508.9,11516.6,11522.3,11529.5,11536.7,11543.7,11543.7,11543.7,11550.9,11559.8,11565,11571.3,11579.1,11579.1,11579.1,11585.1,11593.3,11593.3,11597.3,11600,11606.1,11613.8,11618.9,11626,11626,11626,11632.8,11639.3,11644.6,11650.6,11650.6,11650.6,11650.6,11656.4,11662,11667.6,11674.5,11680.1,11680.1,11680.1,11686.1,11692.1,11726.2,11731.2,11739.3,11739.3,11739.3,11745,11749.6,11755.6,11766.3,11766.3,11766.3,11766.3,11771.9,11777.3,11784,11789.2,11794.4,11794.4,11794.4,11799.9,11806,11811.3,11818.6,11823.9,11823.9,11823.9,11830.4
SG1342,59318.8,59326.2,59326.2,59326.2,59354.6,59354.6,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59354.7,59355,59355,59355,59355,59355,59355,59355,59355,59355,59355,59355,59355,59355,59355.1
SG4318,25510.5,25516.1,25516.1,25516.1,25536.6,25548.4,25568.2,25608.6,25620.4,25620.4,25620.4,25663.3,25688.8,25714.3,25738.5,25751.6,25751.6,25751.6,25764.6,25773.9,25773.9,25780.8,25786.3,25796.9,25807.5,25821.8,25836.1,25836.1,25836.1,25844.1,25844.1,25990.2,25997.6,25997.6,25997.6,25997.6,26007.6,26059.1,26109.5,26120.6,26143.6,26143.6,26143.6,26151.7,26172.2,26352.4,26366.1,26390.9,26390.9,26390.9,26420.1,26452.5,26484.8,26517.1,26560,26560,26560,26586.7,26614.6,26640.7,26680.5,26719.6,26719.6,26719.6,26759.4,26773.7,26789.9,26800.4,26812.2,26812.2,26812.2,26829
SG1362,35765.2,35765.2,35765.2,35765.2,35765.2,35765.2,35765.2,35765.2,35782.1,35782.1,35782.1,35787.4,35793.3,35967.4,35973.4,35993.3,35993.3,35993.3,35999.6,36005.2,36005.2,36008.8,36011,36033,36047.1,36063.8,36191.3,36191.3,36191.3,36206.5,36225.4,36242.4,36248,36248,36248,36248,36254.5,36277.5,36288.3,36304.5,36326.1,36326.1,36326.1,36346.9,36352.7,36485.1,36500.7,36516.1,36516.1,36516.1,36526.5,36544.2,36544.4,36544.4,36544.4,36544.4,36544.4,36595.5,36595.5,36595.5,36618.1,36618.1,36618.1,36618.1,36618.1,36644.5,36644.9,36644.9,36644.9,36644.9,36644.9,36657.4
SG808,23772.4,23772.4,23772.4,23772.4,23794.3,23818.3,23840,23869.7,23905,23905,23905,23927.4,23949.7,23972.9,23995.8,24019.4,24019.4,24019.4,24048.4,24085.6,24110.8,24110.9,24110.9,24157.8,24177.4,24249.3,24271.5,24271.5,24271.5,24291.2,24317.1,24339.8,24339.8,24339.8,24339.8,24339.8,24364.5,24392.5,24409.6,24457,24471.5,24471.5,24471.5,24471.6,24511.1,24798.6,24826.3,24867.1,24867.1,24867.1,24879.8,24890.5,24902.2,24912.6,24921.6,24921.6,24921.6,24933.6,24945.3,24954.9,24965.6,24979.1,24979.1,24979.1,24989.9,24999.9,25010,25020.8,25031.1,25031.1,25031.1,25031.3
SG1348,110393.6,110404.5,110404.5,110404.5,110484.5,110531.6,110588.1,110674.9,110687.1,110687.1,110687.1,110756.1,110800.1,110843.7,110886.9,110913.5,110913.5,110913.5,110913.5,110946.7,110946.7,110958.1,110973.7,111003.9,111038.7,111074.5,111102.6,111102.6,111102.6,111121.3,111208.3,111208.3,111208.3,111208.3,111208.3,111208.3,111219.8,111323.5,111425.6,111436.6,111518.8,111518.8,111518.8,111536.3,111573.9,111773.5,111801.1,111849.4,111849.4,111849.4,111913.8,111978.5,111978.6,111978.6,111978.6,111978.6,111978.6,111978.6,111978.6,112005.7,112085.1,112125.5,112125.5,112125.5,112204.5,112276,112321.5,112359.8,112409.7,112409.7,112409.7,112442.2
SG2968,7535.6,7542.5,7542.5,7542.5,7585.3,7636.1,7685.4,7733,7797.8,7797.8,7797.8,7840.2,7869.3,7919.6,7970,8008.1,8008.1,8008.1,8050.6,8095.7,8201.6,8403.6,8431.2,8477,8521.1,8537.1,8562.8,8562.8,8562.8,8611.9,8654.4,8700.6,8738.6,8738.6,8738.6,8738.6,8765,8810.2,8867.8,8889.2,8934.2,8934.2,8934.2,8966.2,8992,9110.1,9128.1,9147.7,9147.7,9147.7,9167.2,9187.1,9207.5,9226.8,9263.3,9263.3,9263.3,9302.8,9344.2,9384.4,9421.8,9463.1,9463.1,9463.1,9504,9552.1,9593.7,9634.6,9659.1,9659.1,9674.6,9774.4
SG4238,13776.8,13776.8,13776.8,13776.8,13788.7,13795.9,13800.1,13808.1,13818.4,13818.4,13818.4,13829.6,13845.4,13856.4,13876.8,13899.8,13899.8,13899.8,13915.8,13940.5,13951.7,14039.6,14039.6,14044.6,14066.4,14075.8,14140.3,14140.3,14140.3,14202.8,14283.3,14368,14441.9,14441.9,14441.9,14441.9,14514.5,14578.2,14656.8,14718,14727.2,14727.2,14727.2,14736,14745.2,14799.4,14804.5,14887.9,14887.9,14887.9,14960.9,14965.5,14973.7,14984.6,14996.1,14996.1,14996.1,15008.1,15020.2,15030,15041.6,15051.6,15051.6,15051.6,15061.3,15070.5,15079.9,15079.9,15080,15080,15080,15087.4
SG2898,107092.7,107205.1,107326.2,107405.2,107650.3,107890,108154.2,108404.1,108580.8,108580.9,108646.1,108915.1,109165.2,109419.4,109678.7,109862.4,109862.4,109931.3,110198.3,110479.1,110711.2,111225.7,111421.4,111685.2,111970.4,112288.2,112483.6,112483.9,112568.6,112838.2,113085.6,113349.4,113603.9,113820.5,113833.5,113925.7,114174.9,114428.3,114703.3,114968,115167.8,115168.6,115244.9,115505.4,115750.3,117063.4,117335.2,117533.3,117533.3,117558.4,117558.4,117618.5,117888.1,118146.3,118345.2,118359.1,118434.1,118674.6,118918,119168.1,119444,119613.7,119613.7,119743,119986.2,120227.6,120472.8,120730,120947.7,120970.2,121074.1,121310.3
SG2912,84324.6,84357.4,84357.4,84357.4,84448.1,84539.3,84631.7,84722.6,84818.4,84818.4,84819.6,84913.9,85005.8,85099.2,85100,85202,85202,85202,85288.6,85372.3,85468.8,85692.6,85742.2,85849.7,85939.6,86036.9,86131,86131,86142,86227.6,86319.9,86420.3,86518.6,86521.5,86521.5,86521.5,86525.5,86616.9,86716.2,86819.4,86819.4,86819.4,86819.4,86919.1,87010.6,87495.1,87550.2,87639.9,87639.9,87653.6,87751,87842.8,87933.4,88026,88120.9,88120.9,88120.9,88228.4,88330.6,88438.1,88529.9,88642.7,88642.7,88642.7,88744.1,88835.4,88929.7,89018.7,89108.9,89108.9,89111.5,89201.9
SG4558,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,37668.2,41564.7,41712.1,41909.5,41945,41945,41961.3,42095.3,42107.3,42241.9,42279.9,42279.9,42279.9,42286.3,42321.7,42351.9,42428,42515.3,42575.8,42575.8,42592.5,42637.8,42663.3,43416.9,43535.7,43606.8,43606.8,43628.6,43744.6,43868.5,43986.9,44077.6,44077.6,44077.6,44077.6,44155.1,44302.3,44465.7,44568.3,44631.5,44631.5,44631.5,44730.4,44778.8,44884.7,45066.8,45229.9,45229.9,45270.5,45628.7
SG4345,14936.9,14936.9,14936.9,14936.9,14954.6,14969.4,14979.8,14984.3,14988.5,14988.5,14988.5,15022.1,15039.4,15055.6,15144.4,15163.1,15163.1,15163.1,15195.8,15195.8,15195.8,15250.3,15250.3,15257.9,15277,15357.6,15357.6,15357.6,15357.6,15367.4,15377.6,15389,15397.9,15397.9,15397.9,15397.9,15436.1,15446.1,15460.8,15470.1,15474.5,15474.5,15474.5,15480.1,15485,15517.4,15616.2,15673.4,15673.4,15673.4,15720.8,15751.2,15777.5,15795.5,15795.5,15795.5,15795.5,15795.5,15825.3,15825.3,15852.6,15852.6,15852.6,15852.6,15856.5,15888.6,15927.2,15941.9,15956.9,15956.9,15956.9,15965.6
SG2002,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662
SG4552,144819,144819,144819,144819,144866.8,144915.9,144999.2,145153.9,145244,145258.9,145275.1,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145286.9,145287.5,145287.5,145287.5,145287.5,145335.4,145386.3,145447.2,145501.3,145501.3,145520.5,145597.6,145704.5,145746.7,145899.6,145996.5,146002.1,146017.6,146155.6
4232,84829.7,84829.7,84830.5,84830.5,84830.5,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84834.8,84835.6,84835.6,84835.6,84835.6,84835.6,84835.6,84835.6,84835.6,84835.6,84835.6,84837.1,84837.1,84837.1,84837.1,84837.1,84837.1,84837.1,84837.1,84837.1,84837.9,84837.9,84837.9,84837.9,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2,84841.2
SG4702,24742.9,24754.2,24754.2,24754.2,24788.9,24826.9,24876.7,24920.5,24950.6,24950.6,24950.6,24976.4,25027.3,25060.6,25088.7,25088.7,25088.7,25088.7,25088.7,25120.4,25195,25404.2,25404.2,25439.1,25475.5,25503.1,25531.8,25531.8,25531.8,25566.9,25600.4,25648.7,25677.5,25677.5,25677.5,25677.5,25704.6,25735.5,25765.3,25794.7,25794.7,25794.7,25794.7,25825.8,25860.5,25903.3,25942.4,25976.8,25976.8,25976.8,26020.4,26056,26088.5,26088.5,26123.4,26123.4,26123.4,26125.4,26125.4,26161.9,26203.3,26203.3,26203.3,26203.3,26233.4,26257.1,26285.6,26325.2,26356.1,26356.1,26356.1,26395.4
SG2933,72260.4,72260.4,72261.5,72261.5,72264.3,72338.8,72368,72529.4,72559.7,72567,72570.7,72599.6,73161.8,73161.8,73161.8,73161.8,73161.8,73161.8,73161.8,73695.7,73698.2,73933.2,73936.3,73941.1,73970,73999.2,74693.8,74693.8,74693.8,74693.8,74693.8,74693.8,74693.8,74693.8,74693.8,74927.7,75229.3,75266.1,75294.9,75355.5,75389.5,75389.5,75391.5,75444.6,75978.5,75978.5,75978.5,75978.5,75978.5,76514.7,76558.3,76560.1,76603.9,76636.1,76667.2,76667.2,76667.2,76696.8,76726.2,76774.3,76775.7,76815.4,77351.2,77351.2,77351.2,77351.2,77351.2,77351.2,77351.2,77351.2,77351.2,77351.2
SG4331,7589.4,7597.5,7597.5,7597.5,7617.4,7636,7654.7,7672.7,7691.4,7691.4,7691.4,7709.4,7730.5,7752.2,7770.9,7788.9,7788.9,7788.9,7807.5,7826.2,7826.2,7835.5,7843.6,7861.6,7879,7896.4,7915,7915,7915,7932.4,7949.8,7969.7,7989,7989,7989,7989,8007,8023.8,8043.7,8061.7,8081,8081,8081,8105.8,8126.3,8241.3,8261.2,8281.7,8281.7,8281.7,8299.7,8320.8,8339.4,8357.5,8377.3,8377.3,8377.3,8399.1,8424.6,8443.8,8461.9,8461.9,8461.9,8461.9,8478,8493.5,8512.8,8529.6,8548.2,8548.2,8548.2,8568.1
SG2924,67781.6,67781.6,67781.6,67814,67892.7,68014,68214.5,68425.4,68460.7,68460.7,68489.8,68672.3,68848.8,68988.9,69092.4,69125.3,69169.2,69186.6,69434.4,69649.4,69682.8,69863.4,69979.9,70156.8,70333.3,70528.8,70585.6,70585.6,70585.6,70797,70867.8,70986.6,71155.3,71155.3,71155.3,71155.3,71180.7,71376,71604.3,71763.4,71948.3,71948.3,71970.5,72218.4,72453.1,73407.2,73551.5,73711.6,73723.1,73745.6,73986.2,74216.4,74444.8,74625.9,74668.3,74668.3,74714.5,74867.9,75031.5,75291.6,75291.6,75510.5,75510.5,75527.4,75744.5,75990.4,76221.9,76392.8,76392.8,76421.7,76428.2,76626.2
SG0801,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56122.1,56138.2,56141,56148.7,56148.7,56148.7,56156.2,56211.3,56211.3,56211.3,56211.4,56211.4,56211.4,56211.4,56255.2,56255.2,56255.3,56255.3,56255.3,56255.3,56255.3,56255.3,56348,56348.1,56348.1,56348.1,56348.1,56348.1
SG1360,53649.9,53649.9,53649.9,53649.9,53707.2,53789.6,53893.5,54005.2,54005.2,54005.2,54005.2,54119.7,54201.8,54352.3,54469.2,54469.2,54469.2,54469.2,54583.8,54644,54644,54724.7,54752.5,54866.9,54948.7,55063.8,55063.8,55063.8,55063.8,55195,55313.8,55452.2,55521,55521,55521,55521,55521,55604.3,55690.6,55810.9,55876,55876,55876,56028.6,56124.6,56937.8,57054.5,57054.5,57054.5,57054.5,57200.4,57371.1,57472.9,57512.5,57570.9,57570.9,57570.9,57607.1,57711.9,57731.6,57770.7,57866.1,57866.1,57866.1,58076.7,58260.3,58297,58402.7,58427.9,58427.9,58427.9,58535.1
SG1909,44569.7,44569.7,44569.7,44569.7,44569.7,44579.7,44579.7,44579.7,44579.7,44579.7,44579.7,44587.4,44600,44617.6,44617.6,44617.6,44617.6,44617.6,44617.6,44617.6,44617.6,44648.4,44658.7,44668.5,44680.7,44680.8,44680.9,44681,44681,44693.2,44703.8,44717.3,44730.3,44730.3,44730.3,44730.3,44739.3,44748.5,44773.6,44783.2,44795.6,44795.6,44795.6,44804.7,44843.7,45039.9,45084.3,45084.3,45084.3,45084.3,45125.6,45132.3,45132.3,45144.5,45193.7,45193.7,45193.7,45215.5,45221.8,45227.2,45242.7,45279.8,45279.8,45279.8,45294.4,45304.7,45321,45337.7,45349.4,45349.4,45349.4,45384.2
ML2121,111944.3,111968.4,111968.4,111968.4,111968.4,111968.4,111976.7,111976.7,111983.2,111983.2,111983.2,111983.2,111988.3,111998.7,112022.4,112022.4,112022.4,112022.4,112022.4,112022.4,112029.1,112031.1,112031.1,112040.2,112042,112061.3,112061.3,112061.3,112061.3,112061.3,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.8,112131.9,112131.9,112131.9,112131.9,112131.9,112131.9,112131.9,112131.9,112131.9,112131.9,112131.9,112131.9,112131.9,112131.9
SG5346,158420.2,158420.3,158420.3,158420.3,158616.9,158657.8,158802.8,158956.3,159023.7,159023.7,159023.7,159023.7,159023.7,159026.9,159091.5,159189.6,159189.6,159189.6,159241.8,159275.9,159347.8,159537.5,159556.7,159593.5,159596.4,159596.4,159610,159610,159610,159610,159610,159610.2,159671.4,159671.4,159671.4,159671.4,159671.6,159740.6,159740.6,159740.7,159740.7,159740.7,159740.7,159848.1,159848.2,160344.6,160428.3,160428.3,160428.3,160428.3,160432.5,160432.5,160439,160442.9,160473.5,160473.5,160473.5,160524.3,160582.9,160622.4,160694.1,160808.3,160808.3,160808.3,160840.2,160881.6,160962.3,160993,161003.1,161003.1,161003.1,161012.8
SG1358,26231.9,26231.9,26231.9,26231.9,26232.2,26232.2,26232.2,26232.2,26232.2,26232.2,26232.2,26232.2,26232.2,26232.2,26232.2,26232.2,26232.2,26232.2,26232.2,26232.2,26232.2,26232.4,26232.4,26232.6,26232.6,26232.6,26232.6,26232.6,26232.6,26232.6,26232.6,26232.6,26254.2,26254.2,26254.2,26254.2,26254.2,26254.2,26254.2,26254.2,26254.2,26254.2,26254.2,26254.2,26254.2,26300.4,26311,26326.8,26326.8,26326.8,26337.1,26347.5,26362.4,26383.1,26383.1,26383.1,26383.1,26383.1,26405.6,26405.6,26416,26416,26416,26416,26416,26416,26416,26457.3,26478.3,26478.3,26478.3,26499.3
ML2119,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7,152716.7
SG0202,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.8,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9,263417.9
SG2126,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,155273.2,156302.5,156302.5,156302.5,156302.5,156302.5,156302.5,156302.5,156302.5,156302.5,156302.5,156307.4,156317.6,156318.9,156322.5,156361.2,156361.2,156361.2,156379.4,156402.3,156414.1,156430.7,156443.4,156443.4,156443.4,156443.5,156454,156454,156467.6,156467.6,156467.6,156467.6,156467.6
SG1709,46091.9,46091.9,46091.9,46091.9,46122,46155.5,46167.2,46181.6,46191.4,46191.4,46191.4,46259.7,46305.4,46393.2,46393.3,46393.3,46393.3,46393.3,46393.3,46393.3,46393.3,46393.3,46393.3,46393.3,46393.3,46393.3,46393.3,46393.3,46393.3,46393.3,46799.1,46811.9,46825.1,46825.1,46825.1,46825.1,46915.8,46963.2,47046.3,47104.8,47127.8,47127.8,47127.8,47147.4,47158,47268.9,47398.1,47445.5,47445.5,47445.5,47574.4,47607.7,47639.3,47678.3,47678.3,47678.3,47678.3,47689.7,47705.3,47722.5,47790.3,47790.3,47790.3,47790.3,47799.7,47836.9,47869.2,47904.5,47983.5,47983.5,47983.5,47996.4
SG0201,28503.8,28503.8,28503.8,28503.8,28684.3,28713,28716.6,28716.6,28716.6,28716.6,28716.6,28716.6,28716.6,28716.6,28745,28745,28745,28745,28745,28745,28745,28772.5,28772.5,28777.5,28782.9,28789.4,28850.2,28850.2,28850.2,28854.6,28854.6,28859.3,28859.3,28859.3,28859.3,28859.3,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.5,28888.6,29068.7,29068.7,29068.7,29068.7,29068.7,29068.7,29068.7
SG2103,142811.5,142811.5,142811.5,142811.5,142811.5,142814.8,142821.9,142821.9,142822.1,142825.8,142825.8,142834.6,142842.4,142854.8,142880.5,142888.7,142888.7,142888.7,142896.9,142905.9,142913.4,142921.3,142921.3,142929.7,142938.3,142945.3,142961,142961,142961,142966.2,142981.4,142988.5,143042.7,143042.7,143042.7,143042.7,143054.6,143076.2,143085.1,143088.8,143101.9,143101.9,143101.9,143121,143138.3,143162.4,143162.4,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143173.8,143189.7,143189.7,143189.7,143189.7,143201.4
1418,186373.7,186373.7,186373.7,186373.7,186378.3,186383.6,186388.1,186392.6,186401.4,186401.4,186401.4,186406.5,186411.4,186416.2,186420.9,186430.8,186430.8,186430.8,186435.9,186443.2,186443.2,186448.1,186450.4,186462,186467.2,186474.4,186479.5,186479.5,186479.5,186486.5,186491.2,186496.8,186497,186497,186497,186497,186501.5,186506.2,186510.9,186521,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5,186526.5
SG1907,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5,55740.5
SG1906,18879.7,18879.7,18879.7,18879.7,18891.2,18937.9,18948.1,18954.6,18964.9,18964.9,18964.9,18976,18986.1,18997.8,19016.8,19029,19029,19029,19046,19058.2,19072.8,19160.4,19160.4,19168.3,19173,19178.6,19183.1,19183.1,19183.1,19191.1,19204.9,19213.2,19213.2,19213.2,19213.2,19213.2,19225.7,19225.7,19225.7,19261,19261,19261,19261,19261,19261,19261,19261,19294,19294,19294,19366.3,19376.9,19386.2,19386.2,19401.4,19401.4,19401.4,19411.4,19423.6,19433.3,19473.2,19510.8,19510.8,19510.8,19553.8,19553.9,19591.9,19591.9,19592,19592,19592,19596.9
1202,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1,73680.1
